Price
3914423.0
6873060.0
13650000.0
6251150.0
8103679.0
180000000.0
15834451.0
13900000.0
8433570.0
74000000.0
19600000.0
10161920.0
12500000.0
12000000.0
5871650.0
77000000.0
10490000.0
8200000.0
36999000.0
5920470.0
10460100.0
12002110.0
23381500.0
7531765.0
8153400.0
6802447.0
48500000.0
7190000.0
5066970.0
9514548.0
11500000.0
5848050.0
12341474.0
14131260.0
19500000.0
6847388.0
6848477.0
18500000.0
10499800.0
6000000.0
13575168.0
3950000.0
28500000.0
10956500.0
32700000.0
8614200.0
11285950.0
18000000.0
14179200.0
24800000.0
6667638.0
110000000.0
30000000.0
10588408.0
128000000.0
4961246.0
17600000.0
16496886.0
7590000.0
6302244.0
6739560.0
22500000.0
8558756.0
5075000.0
8497451.0
5150610.0
15600000.0
8950000.0
10300000.0
4450000.0
12333660.0
6100000.0
4882782.0
8737110.0
14599600.0
7913042.0
89990000.0
15000000.0
3900000.0
3110000.0
61488700.0
7294350.0
11600000.0
14350000.0
4683658.0
16163606.0
9763327.0
6417000.0
69500000.0
7544700.0
7911520.0
6042120.0
14000000.0
16783481.0
8411640.0
4800000.0
19900000.0
5792800.0
6630970.0
4260960.0
4262862.0
3249000.0
14654640.0
25000000.0
41027287.0
13500000.0
5891281.0
8487710.0
15950000.0
10450326.0
9612230.0
3550000.0
5132400.0
5325038.0
6400000.0
7302502.0
160000000.0
9500000.0
7628324.0
9936900.0
7345930.0
8550000.0
10692500.0
11500000.0
111500000.0
5699200.0
5950280.0
8635830.0
62970000.0
13500000.0
123000000.0
11434020.0
9226500.0
8844162.0
4700000.0
11200000.0
26329387.0
11982169.0
4757065.0
7640932.0
14349815.0
205875000.0
8900000.0
6300000.0
5279568.0
10130300.0
16000000.0
28500000.0
5650080.0
17000000.0
13900000.0
8490000.0
3750000.0
34500000.0
3272437.0
4450000.0
28999000.0
20000000.0
10577400.0
4000000.0
19500000.0
110000000.0
6525483.0
7020000.0
6937500.0
3023875.0
19950000.0
28800000.0
4143004.0
14500000.0
6208862.0
16500000.0
5973488.0
30185000.0
5811948.0
8000000.0
3022660.0
110000000.0
34000000.0
37990000.0
7300000.0
4835729.0
9913592.0
8190722.0
12800000.0
5753500.0
17300000.0
6141507.0
15009120.0
21000000.0
16200000.0
40000000.0
6692400.0
70000000.0
186000000.0
32000000.0
3550000.0
15536400.0
6237120.0
5477400.0
3350000.0
17600000.0
8213000.0
8332720.0
10980000.0
15600000.0
9599000.0
4290000.0
5658000.0
14790000.0
15350000.0
23000000.0
85000000.0
17950000.0
7129410.0
7352370.0
3650000.0
5653084.0
74990000.0
12838404.0
9854250.0
8670000.0
12198240.0
13500000.0
14900000.0
5549699.0
9691470.0
9250000.0
98000000.0
7679320.0
5035490.0
58000000.0
7867050.0
14500000.0
29000000.0
5640425.0
9158950.0
6025315.0
155000000.0
10900000.0
5990000.0
13300000.0
19600557.0
7785120.0
16500000.0
5307250.0
41000000.0
7861680.0
3100000.0
53000000.0
15999999.0
8784360.0
4603870.0
38900000.0
119000000.0
8660238.0
9751000.0
6128436.0
24200000.0
5950874.0
5516639.0
8700000.0
10781275.0
12190350.0
7834230.0
15000000.0
8100000.0
12800000.0
99000000.0
16799000.0
4768792.0
9413360.0
3590000.0
5955840.0
32000000.0
8011320.0
5205913.0
5250000.0
10200000.0
22000000.0
16500000.0
138453000.0
200000000.0
8628620.0
13550000.0
13300000.0
8419280.0
7330000.0
5258459.0
239000000.0
6642364.0
7330000.0
5700000.0
73854000.0
175000000.0
8806614.0
99000000.0
8733760.0
12500000.0
18000000.0
8400000.0
120000000.0
10924226.0
16850000.0
47700000.0
8692320.0
27060879.0
7347228.0
12225465.0
20000000.0
10400000.0
11550000.0
3229323.0
7237500.0
6621480.0
3184178.0
7514904.0
14200000.0
16252646.0
5662884.0
6130510.0
22500000.0
36500000.0
18695104.0
18556000.0
7084400.0
5968000.0
8700000.0
23000000.0
6416170.0
7039940.0
6027000.0
9946270.0
23000000.0
13900000.0
26500000.0
5076000.0
15250196.0
40000000.0
10677700.0
13750000.0
6419506.0
8816000.0
10900000.0
20200000.0
6750000.0
6780012.0
6968700.0
23000000.0
13672800.0
31616040.0
7908990.0
3950000.0
9650000.0
34067199.0
20653803.0
37000000.0
8471000.0
15400000.0
22400000.0
6437856.0
4682759.0
3571433.0
7059523.0
5370285.0
12000000.0
12500000.0
5692500.0
16700000.0
13600000.0
3244495.0
150794075.0
8778840.0
8463360.0
9908220.0
4734722.0
37600200.0
35000000.0
15399000.0
8900000.0
4550000.0
26890000.0
6817660.0
7900000.0
85900000.0
10800000.0
20799000.0
8557695.0
260000000.0
6198210.0
18990000.0
44000000.0
15338700.0
8200000.0
13600000.0
8675880.0
7160325.0
14348135.0
14200000.0
10300000.0
4900000.0
9217850.0
30500000.0
10830000.0
11992360.0
8229300.0
14182075.0
4544559.0
8597740.0
5596755.0
5870020.0
13500000.0
4786698.0
169275000.0
9099270.0
15882000.0
5976273.0
9310000.0
6781305.0
7104000.0
18500000.0
16200000.0
5695617.0
15900000.0
120000000.0
21000000.0
6130800.0
5415000.0
3951619.0
20000000.0
49900000.0
6005313.0
5620625.0
7401450.0
12500000.0
5550386.0
8465310.0
5790378.0
79800000.0
12574913.0
5666520.0
5471620.0
9877569.0
6834008.0
3550000.0
29200000.0
10990000.0
8352069.0
29500000.0
13500000.0
9264615.0
11789725.0
9945000.0
14290000.0
27970000.0
10700000.0
6035040.0
13370318.0
15583342.0
6948240.0
9003150.0
5347481.0
47442265.0
10500000.0
7899999.0
7875910.0
10825760.0
17000000.0
8308410.0
72157940.0
12300000.0
5099051.0
14700000.0
16100000.0
17110441.0
34500000.0
6835370.0
29000000.0
9918390.0
27990000.0
10609700.0
19983328.0
5750000.0
6884981.0
12333660.0
5602490.0
16100000.0
75000000.0
5550000.0
7084072.0
10690148.0
5979058.0
18900000.0
39500000.0
180000000.0
8790000.0
54900000.0
3591457.0
5332763.0
6065388.0
7728000.0
15547900.0
29999000.0
8665616.0
3550000.0
222834175.0
5488825.0
32000000.0
8017410.0
6389890.0
8262711.0
15200000.0
4900000.0
7448395.0
19900000.0
230000000.0
6386838.0
12400000.0
11245784.0
41000000.0
7553610.0
42818000.0
7768332.0
19380367.0
8017410.0
9612720.0
83000000.0
5950573.0
3390000.0
59000000.0
12055650.0
38300000.0
15200000.0
10390400.0
13203000.0
20152980.0
4034781.0
7827939.0
2900000.0
6399492.0
3127229.0
19629526.0
12352200.0
6946406.0
37628117.0
8000000.0
17700000.0
10500000.0
186900000.0
4250000.0
11688280.0
4900000.0
11600000.0
52848598.0
5260000.0
69900000.0
40000000.0
4650000.0
12490000.0
30200000.0
9900000.0
61488700.0
14800000.0
38000000.0
28848784.0
17012998.0
5900000.0
32000000.0
6500000.0
9286090.0
20171601.0
31400000.0
10577400.0
46850000.0
5710446.0
9163059.0
11647680.0
12032000.0
5121883.0
92700000.0
10230560.0
